sample_index,target_game_id,target_date,season,home_team_code,home_team,away_team_code,away_team,y_home_win,window,sequence_mode,crosses_season_boundary,home_history_start,home_history_end,away_history_start,away_history_end,split,train_end_date,validation_end_date
1541,S37G01N122,2020-12-27,2020-2021,16,원주DB,35,서울삼성,0,10,season_reset,0,2020-11-11,2020-12-26,2020-11-14,2020-12-25,train,2021-04-06,2023-03-29
1542,S37G01N123,2020-12-28,2020-2021,50,창원LG,10,울산현대모비스,0,10,season_reset,0,2020-12-02,2020-12-26,2020-12-03,2020-12-26,train,2021-04-06,2023-03-29
1543,S37G01N124,2020-12-29,2020-2021,16,원주DB,06,부산KT,0,10,season_reset,0,2020-11-15,2020-12-27,2020-11-14,2020-12-27,train,2021-04-06,2023-03-29
1544,S37G01N125,2020-12-30,2020-2021,30,고양오리온,35,서울삼성,1,10,season_reset,0,2020-11-16,2020-12-26,2020-11-15,2020-12-27,train,2021-04-06,2023-03-29
1545,S37G01N126,2020-12-31,2020-2021,70,안양KGC,16,원주DB,0,10,season_reset,0,2020-12-04,2020-12-27,2020-11-19,2020-12-29,train,2021-04-06,2023-03-29
1546,S37G01N127,2021-01-01,2020-2021,10,울산현대모비스,30,고양오리온,1,10,season_reset,0,2020-12-05,2020-12-28,2020-12-03,2020-12-30,train,2021-04-06,2023-03-29
1547,S37G01N128,2021-01-01,2020-2021,65,인천전자랜드,60,전주KCC,0,10,season_reset,0,2020-12-04,2020-12-27,2020-12-05,2020-12-26,train,2021-04-06,2023-03-29
1548,S37G01N129,2021-01-01,2020-2021,35,서울삼성,50,창원LG,0,10,season_reset,0,2020-11-18,2020-12-30,2020-12-05,2020-12-28,train,2021-04-06,2023-03-29
1549,S37G01N130,2021-01-02,2020-2021,60,전주KCC,10,울산현대모비스,1,10,season_reset,0,2020-12-07,2021-01-01,2020-12-06,2021-01-01,train,2021-04-06,2023-03-29
1550,S37G01N131,2021-01-02,2020-2021,55,서울SK,65,인천전자랜드,0,10,season_reset,0,2020-12-02,2020-12-27,2020-12-06,2021-01-01,train,2021-04-06,2023-03-29
1551,S37G01N132,2021-01-02,2020-2021,06,부산KT,35,서울삼성,0,10,season_reset,0,2020-11-15,2020-12-29,2020-12-05,2021-01-01,train,2021-04-06,2023-03-29
1552,S37G01N133,2021-01-03,2020-2021,55,서울SK,16,원주DB,1,10,season_reset,0,2020-12-06,2021-01-02,2020-12-05,2020-12-31,train,2021-04-06,2023-03-29
1553,S37G01N134,2021-01-03,2020-2021,70,안양KGC,50,창원LG,1,10,season_reset,0,2020-12-06,2020-12-31,2020-12-06,2021-01-01,train,2021-04-06,2023-03-29
1554,S37G01N135,2021-01-03,2020-2021,30,고양오리온,06,부산KT,0,10,season_reset,0,2020-12-06,2021-01-01,2020-11-19,2021-01-02,train,2021-04-06,2023-03-29
1555,S37G01N136,2021-01-04,2020-2021,65,인천전자랜드,10,울산현대모비스,0,10,season_reset,0,2020-12-09,2021-01-02,2020-12-11,2021-01-02,train,2021-04-06,2023-03-29
1556,S37G01N137,2021-01-05,2020-2021,70,안양KGC,55,서울SK,1,10,season_reset,0,2020-12-08,2021-01-03,2020-12-08,2021-01-03,train,2021-04-06,2023-03-29
1557,S37G01N138,2021-01-06,2020-2021,35,서울삼성,65,인천전자랜드,0,10,season_reset,0,2020-12-06,2021-01-02,2020-12-12,2021-01-04,train,2021-04-06,2023-03-29
1558,S37G01N139,2021-01-07,2020-2021,16,원주DB,10,울산현대모비스,0,10,season_reset,0,2020-12-07,2021-01-03,2020-12-13,2021-01-04,train,2021-04-06,2023-03-29
1559,S37G01N140,2021-01-08,2020-2021,06,부산KT,60,전주KCC,0,10,season_reset,0,2020-12-05,2021-01-03,2020-12-10,2021-01-02,train,2021-04-06,2023-03-29
1560,S37G01N141,2021-01-09,2020-2021,35,서울삼성,16,원주DB,0,10,season_reset,0,2020-12-13,2021-01-06,2020-12-12,2021-01-07,train,2021-04-06,2023-03-29
1561,S37G01N142,2021-01-09,2020-2021,30,고양오리온,70,안양KGC,1,10,season_reset,0,2020-12-10,2021-01-03,2020-12-11,2021-01-05,train,2021-04-06,2023-03-29
1562,S37G01N143,2021-01-09,2020-2021,50,창원LG,55,서울SK,0,10,season_reset,0,2020-12-09,2021-01-03,2020-12-12,2021-01-05,train,2021-04-06,2023-03-29
1563,S37G01N144,2021-01-10,2020-2021,06,부산KT,30,고양오리온,0,10,season_reset,0,2020-12-06,2021-01-08,2020-12-12,2021-01-09,train,2021-04-06,2023-03-29
1564,S37G01N145,2021-01-10,2020-2021,10,울산현대모비스,70,안양KGC,1,10,season_reset,0,2020-12-17,2021-01-07,2020-12-13,2021-01-09,train,2021-04-06,2023-03-29
1565,S37G01N146,2021-01-10,2020-2021,16,원주DB,50,창원LG,0,10,season_reset,0,2020-12-13,2021-01-09,2020-12-12,2021-01-09,train,2021-04-06,2023-03-29
1566,S37G01N147,2021-01-10,2020-2021,60,전주KCC,65,인천전자랜드,1,10,season_reset,0,2020-12-13,2021-01-08,2020-12-15,2021-01-06,train,2021-04-06,2023-03-29
1567,S37G01N148,2021-01-11,2020-2021,55,서울SK,35,서울삼성,0,10,season_reset,0,2020-12-13,2021-01-09,2020-12-15,2021-01-09,train,2021-04-06,2023-03-29
1568,S37G01N149,2021-01-12,2020-2021,50,창원LG,10,울산현대모비스,0,10,season_reset,0,2020-12-13,2021-01-10,2020-12-19,2021-01-10,train,2021-04-06,2023-03-29
1569,S37G01N150,2021-01-12,2020-2021,65,인천전자랜드,70,안양KGC,1,10,season_reset,0,2020-12-17,2021-01-10,2020-12-16,2021-01-10,train,2021-04-06,2023-03-29
1570,S37G01N151,2021-01-13,2020-2021,06,부산KT,35,서울삼성,1,10,season_reset,0,2020-12-12,2021-01-10,2020-12-19,2021-01-11,train,2021-04-06,2023-03-29
1571,S37G01N152,2021-01-13,2020-2021,30,고양오리온,55,서울SK,1,10,season_reset,0,2020-12-13,2021-01-10,2020-12-19,2021-01-11,train,2021-04-06,2023-03-29
1572,S37G01N115,2021-01-16,2020-2021,70,안양KGC,06,부산KT,0,10,season_reset,0,2020-12-19,2021-01-12,2020-12-15,2021-01-13,train,2021-04-06,2023-03-29
1573,S37G01N153,2021-01-19,2020-2021,60,전주KCC,50,창원LG,1,10,season_reset,0,2020-12-15,2021-01-10,2020-12-18,2021-01-12,train,2021-04-06,2023-03-29
1574,S37G01N154,2021-01-20,2020-2021,55,서울SK,16,원주DB,0,10,season_reset,0,2020-12-20,2021-01-13,2020-12-18,2021-01-10,train,2021-04-06,2023-03-29
1575,S37G01N155,2021-01-21,2020-2021,35,서울삼성,60,전주KCC,0,10,season_reset,0,2020-12-20,2021-01-13,2020-12-19,2021-01-19,train,2021-04-06,2023-03-29
1576,S37G01N156,2021-01-22,2020-2021,30,고양오리온,16,원주DB,0,10,season_reset,0,2020-12-16,2021-01-13,2020-12-20,2021-01-20,train,2021-04-06,2023-03-29
1577,S37G01N157,2021-01-23,2020-2021,35,서울삼성,10,울산현대모비스,0,10,season_reset,0,2020-12-25,2021-01-21,2020-12-20,2021-01-12,train,2021-04-06,2023-03-29
1578,S37G01N158,2021-01-23,2020-2021,65,인천전자랜드,06,부산KT,0,10,season_reset,0,2020-12-20,2021-01-12,2020-12-19,2021-01-16,train,2021-04-06,2023-03-29
1579,S37G01N159,2021-01-23,2020-2021,70,안양KGC,50,창원LG,1,10,season_reset,0,2020-12-20,2021-01-16,2020-12-21,2021-01-19,train,2021-04-06,2023-03-29
1580,S37G01N160,2021-01-24,2020-2021,16,원주DB,65,인천전자랜드,0,10,season_reset,0,2020-12-26,2021-01-22,2020-12-24,2021-01-23,train,2021-04-06,2023-03-29
1581,S37G01N161,2021-01-24,2020-2021,60,전주KCC,55,서울SK,0,10,season_reset,0,2020-12-20,2021-01-21,2020-12-22,2021-01-20,train,2021-04-06,2023-03-29
1582,S37G01N162,2021-01-24,2020-2021,06,부산KT,50,창원LG,0,10,season_reset,0,2020-12-20,2021-01-23,2020-12-24,2021-01-23,train,2021-04-06,2023-03-29
1583,S37G01N163,2021-01-24,2020-2021,10,울산현대모비스,30,고양오리온,1,10,season_reset,0,2020-12-23,2021-01-23,2020-12-21,2021-01-22,train,2021-04-06,2023-03-29
1584,S37G01N164,2021-01-25,2020-2021,70,안양KGC,35,서울삼성,1,10,season_reset,0,2020-12-23,2021-01-23,2020-12-27,2021-01-23,train,2021-04-06,2023-03-29
1585,S37G01N165,2021-01-26,2020-2021,10,울산현대모비스,06,부산KT,1,10,season_reset,0,2020-12-26,2021-01-24,2020-12-27,2021-01-24,train,2021-04-06,2023-03-29
1586,S37G01N166,2021-01-27,2020-2021,16,원주DB,60,전주KCC,1,10,season_reset,0,2020-12-27,2021-01-24,2020-12-22,2021-01-24,train,2021-04-06,2023-03-29
1587,S37G01N167,2021-01-28,2020-2021,65,인천전자랜드,30,고양오리온,0,10,season_reset,0,2020-12-26,2021-01-24,2020-12-25,2021-01-24,train,2021-04-06,2023-03-29
1588,S37G01N168,2021-01-29,2020-2021,35,서울삼성,50,창원LG,1,10,season_reset,0,2020-12-30,2021-01-25,2020-12-26,2021-01-24,train,2021-04-06,2023-03-29
1589,S37G01N169,2021-01-30,2020-2021,70,안양KGC,16,원주DB,1,10,season_reset,0,2020-12-27,2021-01-25,2020-12-29,2021-01-27,train,2021-04-06,2023-03-29
1590,S37G01N170,2021-01-30,2020-2021,55,서울SK,06,부산KT,0,10,season_reset,0,2020-12-25,2021-01-24,2020-12-29,2021-01-26,train,2021-04-06,2023-03-29
1591,S37G01N171,2021-01-30,2020-2021,60,전주KCC,30,고양오리온,1,10,season_reset,0,2020-12-25,2021-01-27,2020-12-26,2021-01-28,train,2021-04-06,2023-03-29
1592,S37G01N172,2021-01-31,2020-2021,55,서울SK,10,울산현대모비스,1,10,season_reset,0,2020-12-27,2021-01-30,2020-12-28,2021-01-26,train,2021-04-06,2023-03-29
1593,S37G01N173,2021-01-31,2020-2021,50,창원LG,65,인천전자랜드,0,10,season_reset,0,2020-12-28,2021-01-29,2020-12-27,2021-01-28,train,2021-04-06,2023-03-29
1594,S37G01N174,2021-01-31,2020-2021,30,고양오리온,35,서울삼성,1,10,season_reset,0,2020-12-30,2021-01-30,2021-01-01,2021-01-29,train,2021-04-06,2023-03-29
1595,S37G01N175,2021-01-31,2020-2021,60,전주KCC,70,안양KGC,1,10,season_reset,0,2020-12-26,2021-01-30,2020-12-31,2021-01-30,train,2021-04-06,2023-03-29
1596,S37G01N176,2021-02-01,2020-2021,16,원주DB,06,부산KT,1,10,season_reset,0,2020-12-31,2021-01-30,2021-01-02,2021-01-30,train,2021-04-06,2023-03-29
1597,S37G01N177,2021-02-02,2020-2021,55,서울SK,65,인천전자랜드,1,10,season_reset,0,2021-01-02,2021-01-31,2021-01-01,2021-01-31,train,2021-04-06,2023-03-29
1598,S37G01N178,2021-02-03,2020-2021,30,고양오리온,50,창원LG,1,10,season_reset,0,2021-01-01,2021-01-31,2021-01-01,2021-01-31,train,2021-04-06,2023-03-29
1599,S37G01N179,2021-02-04,2020-2021,10,울산현대모비스,60,전주KCC,1,10,season_reset,0,2021-01-01,2021-01-31,2021-01-01,2021-01-31,train,2021-04-06,2023-03-29
1600,S37G01N180,2021-02-05,2020-2021,70,안양KGC,06,부산KT,1,10,season_reset,0,2021-01-03,2021-01-31,2021-01-03,2021-02-01,train,2021-04-06,2023-03-29
1601,S37G01N181,2021-02-06,2020-2021,10,울산현대모비스,16,원주DB,0,10,season_reset,0,2021-01-02,2021-02-04,2021-01-03,2021-02-01,train,2021-04-06,2023-03-29
1602,S37G01N182,2021-02-06,2020-2021,50,창원LG,35,서울삼성,0,10,season_reset,0,2021-01-03,2021-02-03,2021-01-02,2021-01-31,train,2021-04-06,2023-03-29
1603,S37G01N183,2021-02-06,2020-2021,65,인천전자랜드,60,전주KCC,1,10,season_reset,0,2021-01-02,2021-02-02,2021-01-02,2021-02-04,train,2021-04-06,2023-03-29
1604,S37G01N184,2021-02-07,2020-2021,70,안양KGC,10,울산현대모비스,0,10,season_reset,0,2021-01-05,2021-02-05,2021-01-04,2021-02-06,train,2021-04-06,2023-03-29
1605,S37G01N185,2021-02-07,2020-2021,16,원주DB,30,고양오리온,1,10,season_reset,0,2021-01-07,2021-02-06,2021-01-03,2021-02-03,train,2021-04-06,2023-03-29
1606,S37G01N186,2021-02-07,2020-2021,50,창원LG,65,인천전자랜드,0,10,season_reset,0,2021-01-09,2021-02-06,2021-01-04,2021-02-06,train,2021-04-06,2023-03-29
1607,S37G01N187,2021-02-07,2020-2021,06,부산KT,55,서울SK,1,10,season_reset,0,2021-01-08,2021-02-05,2021-01-03,2021-02-02,train,2021-04-06,2023-03-29
1608,S37G01N188,2021-02-08,2020-2021,35,서울삼성,60,전주KCC,0,10,season_reset,0,2021-01-06,2021-02-06,2021-01-08,2021-02-06,train,2021-04-06,2023-03-29
1609,S37G01N189,2021-02-09,2020-2021,50,창원LG,30,고양오리온,1,10,season_reset,0,2021-01-10,2021-02-07,2021-01-09,2021-02-07,train,2021-04-06,2023-03-29
1610,S37G01N190,2021-02-10,2020-2021,65,인천전자랜드,35,서울삼성,1,10,season_reset,0,2021-01-06,2021-02-07,2021-01-09,2021-02-08,train,2021-04-06,2023-03-29
1611,S37G01N191,2021-02-11,2020-2021,16,원주DB,70,안양KGC,1,10,season_reset,0,2021-01-09,2021-02-07,2021-01-09,2021-02-07,train,2021-04-06,2023-03-29
1612,S37G01N192,2021-02-11,2020-2021,30,고양오리온,06,부산KT,1,10,season_reset,0,2021-01-10,2021-02-09,2021-01-10,2021-02-07,train,2021-04-06,2023-03-29
1613,S37G01N193,2021-02-11,2020-2021,10,울산현대모비스,50,창원LG,1,10,season_reset,0,2021-01-07,2021-02-07,2021-01-12,2021-02-09,train,2021-04-06,2023-03-29
1614,S37G01N194,2021-02-11,2020-2021,55,서울SK,60,전주KCC,0,10,season_reset,0,2021-01-05,2021-02-07,2021-01-10,2021-02-08,train,2021-04-06,2023-03-29
1615,S37G01N195,2021-02-24,2020-2021,10,울산현대모비스,06,부산KT,1,10,season_reset,0,2021-01-10,2021-02-11,2021-01-13,2021-02-11,train,2021-04-06,2023-03-29
1616,S37G01N196,2021-02-25,2020-2021,55,서울SK,70,안양KGC,0,10,season_reset,0,2021-01-09,2021-02-11,2021-01-10,2021-02-11,train,2021-04-06,2023-03-29
1617,S37G01N197,2021-02-26,2020-2021,65,인천전자랜드,30,고양오리온,0,10,season_reset,0,2021-01-10,2021-02-10,2021-01-13,2021-02-11,train,2021-04-06,2023-03-29
1618,S37G01N198,2021-02-27,2020-2021,35,서울삼성,16,원주DB,1,10,season_reset,0,2021-01-11,2021-02-10,2021-01-10,2021-02-11,train,2021-04-06,2023-03-29
1619,S37G01N199,2021-02-27,2020-2021,06,부산KT,50,창원LG,1,10,season_reset,0,2021-01-16,2021-02-24,2021-01-19,2021-02-11,train,2021-04-06,2023-03-29
1620,S37G01N200,2021-02-27,2020-2021,60,전주KCC,70,안양KGC,0,10,season_reset,0,2021-01-19,2021-02-11,2021-01-12,2021-02-25,train,2021-04-06,2023-03-29
1621,S37G01N201,2021-02-28,2020-2021,35,서울삼성,55,서울SK,1,10,season_reset,0,2021-01-13,2021-02-27,2021-01-11,2021-02-25,train,2021-04-06,2023-03-29
1622,S37G01N202,2021-02-28,2020-2021,06,부산KT,65,인천전자랜드,1,10,season_reset,0,2021-01-23,2021-02-27,2021-01-12,2021-02-26,train,2021-04-06,2023-03-29
1623,S37G01N203,2021-02-28,2020-2021,30,고양오리온,10,울산현대모비스,0,10,season_reset,0,2021-01-22,2021-02-26,2021-01-12,2021-02-24,train,2021-04-06,2023-03-29
1624,S37G01N204,2021-03-01,2020-2021,70,안양KGC,65,인천전자랜드,1,10,season_reset,0,2021-01-16,2021-02-27,2021-01-23,2021-02-28,train,2021-04-06,2023-03-29
1625,S37G01N205,2021-03-01,2020-2021,55,서울SK,50,창원LG,1,10,season_reset,0,2021-01-13,2021-02-28,2021-01-23,2021-02-27,train,2021-04-06,2023-03-29
1626,S37G01N206,2021-03-01,2020-2021,60,전주KCC,16,원주DB,1,10,season_reset,0,2021-01-21,2021-02-27,2021-01-20,2021-02-27,train,2021-04-06,2023-03-29
1627,S37G01N207,2021-03-02,2020-2021,35,서울삼성,06,부산KT,0,10,season_reset,0,2021-01-21,2021-02-28,2021-01-24,2021-02-28,train,2021-04-06,2023-03-29
1628,S37G01N208,2021-03-03,2020-2021,10,울산현대모비스,60,전주KCC,0,10,season_reset,0,2021-01-23,2021-02-28,2021-01-24,2021-03-01,train,2021-04-06,2023-03-29
1629,S37G01N209,2021-03-04,2020-2021,55,서울SK,30,고양오리온,0,10,season_reset,0,2021-01-20,2021-03-01,2021-01-24,2021-02-28,train,2021-04-06,2023-03-29
1630,S37G01N210,2021-03-05,2020-2021,10,울산현대모비스,65,인천전자랜드,1,10,season_reset,0,2021-01-24,2021-03-03,2021-01-24,2021-03-01,train,2021-04-06,2023-03-29
1631,S37G01N211,2021-03-06,2020-2021,06,부산KT,16,원주DB,0,10,season_reset,0,2021-01-26,2021-03-02,2021-01-22,2021-03-01,train,2021-04-06,2023-03-29
1632,S37G01N212,2021-03-06,2020-2021,70,안양KGC,30,고양오리온,0,10,season_reset,0,2021-01-23,2021-03-01,2021-01-28,2021-03-04,train,2021-04-06,2023-03-29
1633,S37G01N213,2021-03-06,2020-2021,60,전주KCC,50,창원LG,0,10,season_reset,0,2021-01-27,2021-03-03,2021-01-24,2021-03-01,train,2021-04-06,2023-03-29
1634,S37G01N214,2021-03-07,2020-2021,65,인천전자랜드,16,원주DB,1,10,season_reset,0,2021-01-28,2021-03-05,2021-01-24,2021-03-06,train,2021-04-06,2023-03-29
1635,S37G01N215,2021-03-07,2020-2021,55,서울SK,10,울산현대모비스,0,10,season_reset,0,2021-01-24,2021-03-04,2021-01-26,2021-03-05,train,2021-04-06,2023-03-29
1636,S37G01N216,2021-03-07,2020-2021,30,고양오리온,35,서울삼성,1,10,season_reset,0,2021-01-30,2021-03-06,2021-01-23,2021-03-02,train,2021-04-06,2023-03-29
1637,S37G01N217,2021-03-07,2020-2021,50,창원LG,70,안양KGC,1,10,season_reset,0,2021-01-29,2021-03-06,2021-01-25,2021-03-06,train,2021-04-06,2023-03-29
1638,S37G01N218,2021-03-08,2020-2021,06,부산KT,60,전주KCC,1,10,season_reset,0,2021-01-30,2021-03-06,2021-01-30,2021-03-06,train,2021-04-06,2023-03-29
1639,S37G01N219,2021-03-09,2020-2021,65,인천전자랜드,55,서울SK,1,10,season_reset,0,2021-01-31,2021-03-07,2021-01-30,2021-03-07,train,2021-04-06,2023-03-29
1640,S37G01N220,2021-03-10,2020-2021,16,원주DB,50,창원LG,1,10,season_reset,0,2021-01-27,2021-03-07,2021-01-31,2021-03-07,train,2021-04-06,2023-03-29
1641,S37G01N221,2021-03-11,2020-2021,70,안양KGC,35,서울삼성,1,10,season_reset,0,2021-01-30,2021-03-07,2021-01-25,2021-03-07,train,2021-04-06,2023-03-29
1642,S37G01N222,2021-03-12,2020-2021,60,전주KCC,30,고양오리온,1,10,season_reset,0,2021-01-31,2021-03-08,2021-01-31,2021-03-07,train,2021-04-06,2023-03-29
1643,S37G01N223,2021-03-13,2020-2021,35,서울삼성,10,울산현대모비스,1,10,season_reset,0,2021-01-29,2021-03-11,2021-01-31,2021-03-07,train,2021-04-06,2023-03-29
1644,S37G01N224,2021-03-13,2020-2021,06,부산KT,70,안양KGC,1,10,season_reset,0,2021-02-01,2021-03-08,2021-01-31,2021-03-11,train,2021-04-06,2023-03-29
1645,S37G01N225,2021-03-13,2020-2021,16,원주DB,55,서울SK,0,10,season_reset,0,2021-01-30,2021-03-10,2021-01-31,2021-03-09,train,2021-04-06,2023-03-29
1646,S37G01N226,2021-03-14,2020-2021,50,창원LG,06,부산KT,1,10,season_reset,0,2021-02-03,2021-03-10,2021-02-05,2021-03-13,train,2021-04-06,2023-03-29
1647,S37G01N227,2021-03-14,2020-2021,30,고양오리온,65,인천전자랜드,0,10,season_reset,0,2021-02-03,2021-03-12,2021-02-02,2021-03-09,train,2021-04-06,2023-03-29
1648,S37G01N228,2021-03-14,2020-2021,16,원주DB,35,서울삼성,1,10,season_reset,0,2021-02-01,2021-03-13,2021-01-31,2021-03-13,train,2021-04-06,2023-03-29
1649,S37G01N229,2021-03-14,2020-2021,70,안양KGC,60,전주KCC,0,10,season_reset,0,2021-02-05,2021-03-13,2021-02-04,2021-03-12,train,2021-04-06,2023-03-29
1650,S37G01N230,2021-03-15,2020-2021,10,울산현대모비스,55,서울SK,0,10,season_reset,0,2021-02-04,2021-03-13,2021-02-02,2021-03-13,train,2021-04-06,2023-03-29
1651,S37G01N231,2021-03-16,2020-2021,06,부산KT,30,고양오리온,0,10,season_reset,0,2021-02-07,2021-03-14,2021-02-07,2021-03-14,train,2021-04-06,2023-03-29
1652,S37G01N232,2021-03-17,2020-2021,16,원주DB,65,인천전자랜드,1,10,season_reset,0,2021-02-06,2021-03-14,2021-02-06,2021-03-14,train,2021-04-06,2023-03-29
1653,S37G01N233,2021-03-18,2020-2021,50,창원LG,70,안양KGC,0,10,season_reset,0,2021-02-06,2021-03-14,2021-02-07,2021-03-14,train,2021-04-06,2023-03-29
1654,S37G01N234,2021-03-19,2020-2021,65,인천전자랜드,35,서울삼성,0,10,season_reset,0,2021-02-07,2021-03-17,2021-02-06,2021-03-14,train,2021-04-06,2023-03-29
1655,S37G01N235,2021-03-20,2020-2021,60,전주KCC,10,울산현대모비스,1,10,season_reset,0,2021-02-06,2021-03-14,2021-02-06,2021-03-15,train,2021-04-06,2023-03-29
1656,S37G01N236,2021-03-20,2020-2021,50,창원LG,30,고양오리온,1,10,season_reset,0,2021-02-07,2021-03-18,2021-02-09,2021-03-16,train,2021-04-06,2023-03-29
1657,S37G01N237,2021-03-20,2020-2021,55,서울SK,16,원주DB,0,10,season_reset,0,2021-02-07,2021-03-15,2021-02-07,2021-03-17,train,2021-04-06,2023-03-29
1658,S37G01N238,2021-03-21,2020-2021,06,부산KT,10,울산현대모비스,0,10,season_reset,0,2021-02-11,2021-03-16,2021-02-07,2021-03-20,train,2021-04-06,2023-03-29
1659,S37G01N239,2021-03-21,2020-2021,70,안양KGC,65,인천전자랜드,1,10,season_reset,0,2021-02-11,2021-03-18,2021-02-10,2021-03-19,train,2021-04-06,2023-03-29
1660,S37G01N240,2021-03-21,2020-2021,35,서울삼성,55,서울SK,0,10,season_reset,0,2021-02-08,2021-03-19,2021-02-11,2021-03-20,train,2021-04-06,2023-03-29
1661,S37G01N241,2021-03-21,2020-2021,30,고양오리온,60,전주KCC,0,10,season_reset,0,2021-02-11,2021-03-20,2021-02-08,2021-03-20,train,2021-04-06,2023-03-29
1662,S37G01N242,2021-03-22,2020-2021,50,창원LG,16,원주DB,1,10,season_reset,0,2021-02-09,2021-03-20,2021-02-11,2021-03-20,train,2021-04-06,2023-03-29
1663,S37G01N243,2021-03-23,2020-2021,70,안양KGC,06,부산KT,1,10,season_reset,0,2021-02-25,2021-03-21,2021-02-24,2021-03-21,train,2021-04-06,2023-03-29
1664,S37G01N244,2021-03-24,2020-2021,50,창원LG,35,서울삼성,0,10,season_reset,0,2021-02-11,2021-03-22,2021-02-10,2021-03-21,train,2021-04-06,2023-03-29
1665,S37G01N245,2021-03-25,2020-2021,55,서울SK,60,전주KCC,1,10,season_reset,0,2021-02-25,2021-03-21,2021-02-11,2021-03-21,train,2021-04-06,2023-03-29
1666,S37G01N246,2021-03-26,2020-2021,30,고양오리온,10,울산현대모비스,0,10,season_reset,0,2021-02-26,2021-03-21,2021-02-11,2021-03-21,train,2021-04-06,2023-03-29
1667,S37G01N248,2021-03-27,2020-2021,35,서울삼성,70,안양KGC,0,10,season_reset,0,2021-02-27,2021-03-24,2021-02-27,2021-03-23,train,2021-04-06,2023-03-29
1668,S37G01N247,2021-03-27,2020-2021,06,부산KT,16,원주DB,1,10,season_reset,0,2021-02-27,2021-03-23,2021-02-27,2021-03-22,train,2021-04-06,2023-03-29
1669,S37G01N249,2021-03-27,2020-2021,65,인천전자랜드,55,서울SK,1,10,season_reset,0,2021-02-26,2021-03-21,2021-02-28,2021-03-25,train,2021-04-06,2023-03-29
1670,S37G01N250,2021-03-28,2020-2021,50,창원LG,60,전주KCC,0,10,season_reset,0,2021-02-27,2021-03-24,2021-02-27,2021-03-25,train,2021-04-06,2023-03-29
1671,S37G01N251,2021-03-28,2020-2021,35,서울삼성,30,고양오리온,1,10,season_reset,0,2021-02-28,2021-03-27,2021-02-28,2021-03-26,train,2021-04-06,2023-03-29
1672,S37G01N252,2021-03-28,2020-2021,65,인천전자랜드,10,울산현대모비스,0,10,season_reset,0,2021-02-28,2021-03-27,2021-02-24,2021-03-26,train,2021-04-06,2023-03-29
1673,S37G01N253,2021-03-28,2020-2021,16,원주DB,70,안양KGC,1,10,season_reset,0,2021-03-01,2021-03-27,2021-03-01,2021-03-27,train,2021-04-06,2023-03-29
1674,S37G01N254,2021-03-29,2020-2021,06,부산KT,55,서울SK,0,10,season_reset,0,2021-02-28,2021-03-27,2021-03-01,2021-03-27,train,2021-04-06,2023-03-29
1675,S37G01N255,2021-03-30,2020-2021,16,원주DB,10,울산현대모비스,1,10,season_reset,0,2021-03-06,2021-03-28,2021-02-28,2021-03-28,train,2021-04-06,2023-03-29
1676,S37G01N256,2021-03-31,2020-2021,60,전주KCC,35,서울삼성,1,10,season_reset,0,2021-03-01,2021-03-28,2021-03-02,2021-03-28,train,2021-04-06,2023-03-29
1677,S37G01N257,2021-04-01,2020-2021,65,인천전자랜드,06,부산KT,1,10,season_reset,0,2021-03-01,2021-03-28,2021-03-02,2021-03-29,train,2021-04-06,2023-03-29
1678,S37G01N258,2021-04-02,2020-2021,10,울산현대모비스,70,안양KGC,0,10,season_reset,0,2021-03-03,2021-03-30,2021-03-06,2021-03-28,train,2021-04-06,2023-03-29
1679,S37G01N259,2021-04-03,2020-2021,16,원주DB,60,전주KCC,1,10,season_reset,0,2021-03-07,2021-03-30,2021-03-03,2021-03-31,train,2021-04-06,2023-03-29
1680,S37G01N260,2021-04-03,2020-2021,65,인천전자랜드,50,창원LG,1,10,season_reset,0,2021-03-05,2021-04-01,2021-03-01,2021-03-28,train,2021-04-06,2023-03-29
1681,S37G01N261,2021-04-03,2020-2021,55,서울SK,30,고양오리온,0,10,season_reset,0,2021-03-04,2021-03-29,2021-03-04,2021-03-28,train,2021-04-06,2023-03-29
1682,S37G01N262,2021-04-04,2020-2021,10,울산현대모비스,35,서울삼성,1,10,season_reset,0,2021-03-05,2021-04-02,2021-03-07,2021-03-31,train,2021-04-06,2023-03-29
1683,S37G01N263,2021-04-04,2020-2021,60,전주KCC,06,부산KT,0,10,season_reset,0,2021-03-06,2021-04-03,2021-03-06,2021-04-01,train,2021-04-06,2023-03-29
1684,S37G01N264,2021-04-04,2020-2021,55,서울SK,50,창원LG,1,10,season_reset,0,2021-03-07,2021-04-03,2021-03-06,2021-04-03,train,2021-04-06,2023-03-29
1685,S37G01N265,2021-04-04,2020-2021,30,고양오리온,70,안양KGC,0,10,season_reset,0,2021-03-06,2021-04-03,2021-03-07,2021-04-02,train,2021-04-06,2023-03-29
1686,S37G01N266,2021-04-06,2020-2021,30,고양오리온,16,원주DB,0,10,season_reset,0,2021-03-07,2021-04-04,2021-03-10,2021-04-03,train,2021-04-06,2023-03-29
1687,S37G01N267,2021-04-06,2020-2021,10,울산현대모비스,50,창원LG,0,10,season_reset,0,2021-03-07,2021-04-04,2021-03-07,2021-04-04,train,2021-04-06,2023-03-29
